sym,t,dirn,rv,vratio,ats,pierce,tier,m1,m2,m4,m8,m16,m32,day
MOVE,1787271300000,1,0.004009118633652101,5.807006783756156,1.7549026865236197,0.017986164488854713,MID,-98.94906480228471,-145.55859720342835,-5.73,33.361865884829314,-73.38899864681989,185.21872951435932,08-21
SOL,1787271300000,1,0.003234203741693202,7.27612932385057,1.8664380714473991,0.002518234513425008,HIGH,-20.663309198692772,-7.87949147556995,6.261899811070393,154.80307388594085,86.6981334494805,424.05516398357247,08-21
BTC,1787271300000,1,0.003145146892510496,5.814792506265892,1.7537437635913473,0.002803026179720242,HIGH,-5.594312948615314,30.091381565557196,134.5704111317657,131.04254779576388,164.96431064193544,535.2542738707446,08-21
CHIP,1787272200000,1,0.011376984020241164,6.218643842158621,1.6699874414828084,0.005920886873267846,MID,166.4624798847882,265.70796374565595,89.44547979086619,568.4536511067288,360.8834435365222,461.6943135781601,08-21
UNI,1787273100000,1,0.00549163545667326,5.496439203782617,1.968014323850264,0.0034120734908136222,HIGH,-11.484642950561753,-56.21391315720605,-42.87360449908388,-28.486997122678922,56.786348417473846,233.08768244833885,08-21
PENDLE,1787274000000,1,0.00648722706061596,10.935200536174115,3.482496857841665,0.007457316674298474,MID,-5.080649350649423,4.659610389610686,126.0881818181817,53.36090909090835,22.19207792207773,232.58168831168803,08-21
UNI,1787274000000,1,0.005503403560605192,6.807841048391805,2.181872037110267,0.005831132494835653,HIGH,-114.17125448587942,-60.860805637905884,-88.16615748686817,-37.97632027877455,-3.649592240079285,70.72498517709437,08-21
BTC,1787274900000,1,0.0032789514323746916,9.646746639828985,1.8465210914447971,0.009554312278710236,HIGH,49.955697075162306,16.356875041831202,-5.462280302523259,-9.210356067197644,69.7669546884412,464.92122816411216,08-21
BTC,1787276700000,1,0.0032873159961824346,10.275945209707217,1.9613648212405541,0.0016133333333333334,HIGH,-24.632836756699195,-60.84108744558779,-96.78310099705809,-38.344049333741566,15.03649671862728,388.3009633790817,08-21
SPX,1787277600000,1,0.00632792579788385,7.705937695778498,2.8790410889034512,0.009843588098880075,MID,99.42504255110951,62.00941113176158,43.179322116795504,355.4653438325346,289.193212364277,793.6928699990217,08-21
ATOM,1787277600000,1,0.003514173997208845,12.06120566993811,2.4761979550598574,0.0030239284775177076,MID,15.238481750868825,-1.798409671712641,-12.937915601861615,-28.664276915012508,82.0755173317612,219.02591376711877,08-21
PYTH,1787277600000,1,0.005492402195076478,16.088761890982745,2.88465769534214,0.0029369229057737275,MID,4.455779765726497,175.17830583910862,68.22761829897499,82.17770797812305,567.7736868094156,652.1385148690244,08-21
ICP,1787278500000,1,0.004323786781687325,11.08702940993853,3.3506731980986957,0.009966090480522615,HIGH,-115.02185427752741,-162.09512484650116,-101.10453950061348,-62.62725747032347,-99.0578755628332,77.77388866148166,08-21
ENS,1787278500000,1,0.005634458731812244,14.312956958484326,2.89202267896514,0.018472643403237524,MID,-160.93134228187887,-221.1242953020125,-190.71322147650926,-208.12093959731504,21.744832214766266,709.6642953020134,08-21
PENGU,1787278500000,1,0.0075402491003029645,24.260541392616155,1.9463739210468014,0.008406779661017006,HIGH,11.736075507187948,-70.2201249496175,-66.1894921402659,-83.65556764745385,-17.821898428053643,464.51049442429075,08-21
CRV,1787278500000,1,0.008532502762858035,22.02985265624296,2.105075368304181,0.028754866470869417,HIGH,139.7414537181572,344.99569663555604,587.4481194991527,411.0888913613852,421.7169427745854,513.3838862134237,08-21
CHIP,1787279400000,1,0.012343471211719607,6.939204536223172,1.264943573151926,0.00644802016471775,MID,-139.39336633663396,50.18147350029054,-18.25184041933645,-363.3304659289458,-229.95830518345946,-340.0340186371588,08-21
PENGU,1787279400000,1,0.007571583848537715,6.106402278868357,0.9068733670472399,0.004817987152034204,HIGH,-144.41515802106937,-83.07364581944246,-141.74813575143307,-36.400756100812885,-47.068845179356956,503.6712535004684,08-21
ZORA,1787280300000,1,0.006114656732400655,33.44129976252636,2.696263521137025,0.03079677708146827,MID,-120.33322972738338,70.6721531515884,96.71834172599414,166.17484459107504,-215.83592116687,-5.73,08-21
ONDO,1787280300000,1,0.005278742740913929,12.030363844347669,2.134723832650591,0.0038481482492289153,HIGH,-105.34352131076294,-85.20308257579974,-118.67975777040014,-65.60698002286308,-19.610572641663772,338.01829894943046,08-21
ZORA,1787281200000,1,0.0061038196227304956,32.31906136987323,1.74899255304512,0.01354872329338196,MID,-60.571473864609956,-153.1164610111399,2.8389802913449813,-219.95450728363343,-286.79255355612696,-166.82682947729276,08-21
HEMI,1787282100000,1,0.02187787910931055,30.90154416631814,2.1161697265643578,0.14161703845765636,MID,-475.44569839307746,-588.4600017658478,-146.99787921596212,-445.4262740596844,71.08440932368028,-128.45647006886676,08-21
ENA,1787283000000,1,0.009749805533873635,5.5635378416291505,1.718768387850884,0.0019240019240018456,HIGH,-45.758820750939606,48.709196221280436,90.33916980225816,479.4193075014018,508.2400584420791,1263.1836178048197,08-21
NEAR,1787283000000,1,0.004403904745351094,6.980203341700261,2.27586381561843,0.0038873771311157424,HIGH,-47.777026279391706,-42.24452282157766,81.1303042876892,184.03486860304284,629.9546473029046,443.50928077455006,08-21
CRV,1787283900000,1,0.008773156940605806,5.146686753212232,1.3332263771776425,0.005247868053603096,HIGH,-67.84373024006962,-265.0548237522912,-202.63052486102092,-268.471078915495,-106.97538029131294,213.53146774744593,08-21
STX,1787284800000,1,0.006135487356343236,5.291223795319918,1.374082660838268,0.006842682848105386,MID,-0.6204643290525329,-101.533793830234,-125.16539630835939,-29.36160247812362,244.63724787634973,381.3173270741528,08-21
SPX,1787285700000,1,0.006498040617660591,8.787811980591496,1.6415697506930695,0.008953873264591683,MID,-108.82521562706393,-31.680740775691,29.42145795980105,11.72777106728363,515.1721421156941,403.8198726054554,08-21
EIGEN,1787286600000,1,0.005774996699623991,9.753819480769062,2.967301459463941,0.013499999999999901,MID,206.4061618154908,162.00556980759814,285.34054760730226,408.6755254070063,581.3444943265921,620.8116872224971,08-21
TIA,1787287500000,1,0.004543710263155101,6.99153725302387,2.3587007589910374,0.0018801342126575954,MID,-68.15233332370012,-51.39078085715187,43.10969598011644,122.58257405427274,322.85422680114414,915.8663933762961,08-21
NEAR,1787287500000,1,0.004449448716354545,6.866382511965453,2.5374642608725044,0.002033525693871963,HIGH,11.821557700746443,46.376186924089865,87.5126502852135,156.62190873190036,349.68904344010514,342.5587231241779,08-21
EIGEN,1787287500000,1,0.005772338651206203,29.87898280586369,4.771571612151714,0.0009852216748767388,MID,156.99189349112413,260.5421893491118,359.16151873767205,334.50668639053197,230.9563905325443,625.4337080867853,08-21
EIGEN,1787288400000,1,0.00602952635638831,18.952629546724605,3.1603351802349713,0.00048332527791198157,MID,52.24101449275395,71.56468599033903,163.3521256038649,153.69028985507236,119.87386473430043,327.60333333333415,08-21
VVV,1787288400000,1,0.006339517202253638,12.61968982355362,2.0607535095840737,0.020683213237256505,HIGH,-100.50743643375357,-54.09917445584669,112.57838616903128,607.3819681024896,298.8650715733062,334.81513366886776,08-21
PYTH,1787288400000,1,0.005685528806882742,12.234585100564482,3.7379407457520064,0.00339386078685684,MID,81.39487899322418,177.33980746477457,266.6159180380775,650.8258782402924,349.00808755512634,444.30764655265216,08-21
ENA,1787288400000,1,0.009833419103244626,5.295337275285823,1.71978121688625,0.006461780929865936,HIGH,-75.44643427855256,253.55246905843703,190.10268055773165,383.58536894877034,667.934421118596,1088.5830189566043,08-21
SKY,1787289300000,1,0.004694395847757764,28.827733836441478,2.047020014963303,0.022266166326705396,MID,-22.331934353821012,-144.0286825070453,-95.28905871601631,-117.2218894219801,16.05051938161455,-42.284717843272276,08-21
kBONK,1787289300000,1,0.005129053579242879,10.18276686515259,5.678610157751091,0.004110612855007533,HIGH,120.89942271880885,184.21413407821328,251.2532402234639,917.9199068901302,675.8342458100558,843.432011173184,08-21
ENA,1787289300000,1,0.009879408667727097,7.179181623972524,2.0111737683877062,0.011961535454616555,HIGH,112.47148331273203,24.399789864029778,20.536996291718708,291.70510506798456,707.3416934487012,1112.9350185414087,08-21
DASH,1787289300000,1,0.00447141280008202,5.435675373655539,1.8016690279377006,0.0020427497187519277,MID,-17.547188100091333,-39.11355638275859,-13.706601967560022,267.54247481461914,380.6920508729948,343.4679083577069,08-21
CAKE,1787289300000,1,0.003389178159840746,15.77680637696066,2.745292982020394,0.00048030739673399014,MID,87.32955811719542,69.91841498559045,119.75030739673475,186.39295869356408,253.0356099903947,394.12590778097973,08-21
BLUR,1787290200000,1,0.0036529352184573424,5.1522109296014476,3.5506199528204876,0.001300123169563427,MID,-28.277144028423095,-24.86091008472277,3.835455042361385,133.65234490297968,342.7258622574474,590.0611997813608,08-21
kNEIRO,1787290200000,1,0.020607629259923602,8.606243733794296,1.0180588124859666,0.0800293685756242,MID,317.1329777302333,250.03193717786576,340.4724700962748,358.9495682193902,281.1512603325872,5.939746183020043,08-21
kBONK,1787290200000,1,0.005187563091539981,10.413797971963545,6.0680396290723175,0.009293680297397713,HIGH,71.61806629834322,104.76723756906107,244.73040515653744,764.0674217311233,675.6696316758741,723.5517679558004,08-21
WIF,1787290200000,1,0.006621924301512651,15.847202065076498,4.484486298191579,0.008536874555371098,HIGH,-48.050578381237784,-66.27193851760437,-63.333009463352056,319.3155534003413,560.3077358490565,888.2922183036502,08-21
kSHIB,1787290200000,1,0.004123877381225834,5.838313472880538,1.8874692220578082,0.003588516746411614,HIGH,18.131602704316418,47.95860608470892,153.34735136210026,276.63229866772843,395.94031218930365,441.6750507059065,08-21
PYTH,1787290200000,1,0.005699356565373518,6.467326456092743,1.5469023411200218,0.002544311646105515,MID,144.85310906061864,193.5523273100097,416.75707761971904,804.0012999273789,373.1840928702646,371.6889414327832,08-21
BCH,1787291100000,1,0.005618148894448802,36.41437934539956,3.644272567376393,0.029109884422977402,HIGH,391.9234674209085,393.59956212025986,729.2375256651997,854.1065807668137,1049.3716132411473,1324.2511439346315,08-21
GRAM,1787291100000,1,0.003886970065826007,8.290699523052464,2.394107732292366,0.026835265191429584,HIGH,0.42637184486027024,-28.303363431151794,55.14967713249969,191.27389903550133,-259.509328271427,-33.091652643819714,08-21
kNEIRO,1787291100000,1,0.021200101974736717,6.135481919250502,1.2685379081915085,0.03398381722989043,MID,-296.65248204750475,-134.61970723623628,-969.6408819738532,-65.57164978825243,-436.589878475418,-501.9553728595095,08-21
PENGU,1787291100000,1,0.007914204870025324,5.8044371612177335,2.080459154944306,0.0001323276432445766,HIGH,-143.36896241397554,-167.19109052408754,-69.25567496029686,101.46957649549955,97.49922181048166,689.0820698782417,08-21
APT,1787291100000,1,0.0044632644003300154,15.713311928043762,5.555638064345185,0.005138746145940396,HIGH,-9.135994550410235,-50.007929155314145,47.062915531334994,230.9866212534045,670.35991825613,920.7005177111698,08-21
ENA,1787291100000,1,0.010596377373487528,6.633463362981788,2.4667299320308684,0.004371165644171894,HIGH,-66.8173549175317,-95.8338485033588,88.19180818570624,169.89614538790445,400.50091020158976,913.6346915088574,08-21
EIGEN,1787292000000,1,0.006101007224092596,12.25882466693832,2.9105480332442384,0.004300047778308572,MID,-29.51686964795435,37.08636536631836,-0.9726260704096585,117.96172216936209,70.3879828734534,403.4041579448143,08-21
SOL,1787292000000,1,0.003284741199481611,8.374468722589471,2.1393680859577464,2.2032740652558427e-05,HIGH,-79.64088836261412,-63.0081847221453,-59.152922288924316,62.45306989040037,47.03202015751492,61.13126562758157,08-21
PYTH,1787292000000,1,0.0057633397973233655,6.207873528786503,1.3712942431937905,0.0022777602024676566,MID,125.44364792657662,219.10917607861987,374.38021939106847,249.07376338453196,79.9729105462774,189.35413134128225,08-21
SAND,1787292000000,1,0.004061083546278925,7.459824823274284,3.581744621387151,0.001632014308070727,MID,-7.73780814277638,-3.7221918572220725,92.20641940881247,279.8249358616851,551.1021249302856,597.2817122141671,08-21
SUSHI,1787292000000,1,0.0038237023280037283,6.542230367923088,2.396487530853623,0.0012917115177611303,MID,-107.21195876288527,-64.25663230240443,-33.650962199312325,112.39714776632343,238.5784192439862,595.1076288659797,08-21
FARTCOIN,1787292000000,1,0.007329376517520404,6.075673481560965,2.7076056703201226,0.0064942595384437545,HIGH,-141.69036409724626,-63.34032377001964,-186.05031340016254,111.21895725313838,163.0682486461567,834.2285205668844,08-21
GRAM,1787292000000,1,0.00400493008817527,28.553303376959754,3.7152928138452004,0.005926026837408848,HIGH,-128.30059660052822,-126.26903975079446,43.027364393580925,44.38173562673579,-359.2208918534557,-91.73257330534256,08-21
VVV,1787292900000,1,0.006482240447243983,8.751468067099239,3.0243959706601764,0.006240249609984405,HIGH,287.47588995091746,425.03724360630315,574.86932833893,378.5376311030745,58.85279514337357,67.24855851201211,08-21
MINA,1787292900000,1,0.004552717016308344,6.467954282407407,2.12350013290361,0.003244906129501282,MID,-54.012811319170595,80.33935930808646,214.27167940213292,440.36119153581365,599.9043941556818,743.9131270467724,08-21
BCH,1787292900000,1,0.006337006731380407,40.73777634476117,3.903697327408755,0.022372378558773755,HIGH,100.61441087613237,314.108872104733,410.38278952668617,753.1823867069476,625.8913494461232,1008.9729204431015,08-21
PYTH,1787293800000,1,0.005770176750623105,6.238044399254363,1.5299246363903702,0.002883219249118445,MID,69.18491657674114,274.2152145762422,496.6772383165932,176.05799701170451,46.15013613347726,72.50524528928267,08-21
kSHIB,1787294700000,1,0.0042281141987408535,9.199783131843702,2.727342724108334,0.004324749361116463,HIGH,64.66499413375135,183.9454008603847,156.56956980837037,52.932495111459744,256.2958114978499,481.16870942510775,08-21
MON,1787294700000,1,0.01153869454655347,6.202240345317434,2.26880199560959,0.006895313341712972,HIGH,-67.79084816492511,-99.17794378856452,-38.18711024717366,-192.9825591183071,344.1647818953523,19.950350964796215,08-21
UNI,1787294700000,1,0.005469775571859632,30.458274824763812,3.287566798536711,0.000180468186036956,HIGH,68.2810371860326,165.75898860178452,147.19175976068883,88.39553509721944,136.36087627004983,340.3425153437501,08-21
BCH,1787295600000,1,0.006656656366465389,37.60308199887342,5.20369017722247,0.018688615849536714,HIGH,93.86770339413394,244.63128578682287,308.68627934226504,100.89812951607306,263.37908877866045,1189.8330199585992,08-21
kSHIB,1787295600000,1,0.0042724520119233065,6.748127638861882,2.0100127868257753,0.004492187499999918,HIGH,128.45903150525183,50.668288603656904,163.46486581096906,31.220602878257335,247.08991443018266,346.2731116297156,08-21
MINA,1787295600000,1,0.004688288106575591,6.788736979166667,1.8547494789440526,0.007443752489987653,MID,128.95784478630947,131.87226492078918,303.6148799883411,370.8547159481229,489.9295957282915,826.9614669941913,08-21
kBONK,1787295600000,1,0.005720059811821139,5.5978887251941565,1.9091546875280392,0.023689877961234777,HIGH,285.49807017543765,253.91912280701703,166.19982456140352,-93.44929824561503,264.44543859649053,281.9892982456142,08-21
DOT,1787295600000,1,0.003479799214147994,5.351043896146126,3.8396497331635486,0.0019435208167470552,HIGH,113.62378284859315,159.3312550266532,255.0714588983453,184.23072196764224,411.0145992705516,464.904994856449,08-21
POL,1787295600000,1,0.006130958220006265,10.344687013443606,2.0066518106089415,0.033205807894467934,MID,-383.0428818177815,-272.8376341581333,-272.5080072957412,-258.6636790752866,90.52104381839777,-79.78616841735091,08-21
APT,1787296500000,1,0.004570057845764091,9.079411471975492,3.4893026187355423,0.005927180355630732,HIGH,64.96516916344206,112.0952819390676,298.93251472816036,588.4460646355832,585.079628008753,729.8364029624655,08-21
UNI,1787296500000,1,0.005483086272319375,6.415748065073239,0.8207994309523909,0.004164203274811709,HIGH,27.028355940011057,70.27962276705753,220.7633203664836,91.00951988534531,-38.744280595792944,151.40773864974128,08-21
VVV,1787296500000,1,0.006867795404022724,6.580848090086697,1.972755641367426,0.0009863756858392355,HIGH,-12.507990017868774,73.14115657156948,-98.15713660730705,-239.87874607184608,-469.71422576868474,-292.25412348265445,08-21
BTC,1787296500000,1,0.003387915464313397,5.0077274331720405,1.396078729951929,0.005222516016154281,HIGH,-15.544955374669565,60.226500117779466,160.73164315439578,230.74499149370536,53.4214643913419,140.0548038317586,08-21
ZEC,1787296500000,1,0.007578447999861306,5.6533198268435365,1.5543392907051348,0.019847800935356243,HIGH,201.98418528105327,156.60662480426882,134.39718499344872,365.2794909404663,188.24309302399874,420.4036401112063,08-21
VIRTUAL,1787296500000,1,0.006254398819509375,7.903679721063445,1.8329188548473843,0.0013276005129365495,HIGH,30.87686039680094,78.48084346424403,175.49655579156666,91.2857123273226,239.67154562299496,631.1992418011175,08-21
DASH,1787296500000,1,0.004693116909653277,16.555253776947886,3.486880890862113,0.008548760137014423,MID,140.8677705527179,152.7697677659079,211.69916860195147,200.08746400371462,38.39447747329338,184.12137018114151,08-21
ONDO,1787296500000,1,0.005406218876424137,10.488911297069263,1.8455383898866435,0.000216420938725888,HIGH,124.34734328519609,129.2151024933743,180.32657417924167,188.70993725999324,95.41121910325116,767.9732830331556,08-21
RUNE,1787296500000,1,0.0032771575382075243,8.124862116620811,2.671114221915181,0.009402268760907584,MID,54.77391114568411,108.7952603829027,208.4106283763338,127.37860452050647,26.68280954233116,88.4832330697086,08-21
BLUR,1787296500000,1,0.0036890183258946143,8.828792635555793,5.001322298164644,0.004210812279272025,MID,23.32994458336242,18.599255930257016,149.03110022301823,262.5676278975467,390.29622153139246,438.9547333919042,08-21
APE,1787296500000,1,0.0031158977230283705,38.98513236450851,8.311307243127432,0.004560747663551397,MID,128.88252417075756,91.6967440130898,259.77647032574873,314.81142495909626,192.09835043879193,346.0474802915374,08-21
ATOM,1787296500000,1,0.0035873438466391553,20.269162129047753,4.48600413422214,0.002263760429467731,MID,82.53182193016393,139.8697938409996,242.94929390542435,132.13883133616858,52.25221878623822,147.60075634583202,08-21
LDO,1787296500000,1,0.004786321836709613,14.19793276999815,4.525340463443755,5.753408894775905e-05,HIGH,33.65366009314042,47.73978669579638,214.18605818432675,400.467895705168,456.5249301443104,505.10769332490105,08-21
ARB,1787296500000,1,0.004053551943014289,10.4810563442041,3.145547516949089,0.0026899074671831317,HIGH,54.36228457989108,7.146918124263225,188.49684837428978,315.119876596202,182.05838931215814,526.5159491361741,08-21
kBONK,1787296500000,1,0.005778532840539003,8.199237090512375,1.9311975815513864,0.010168302945301523,HIGH,143.52373134328383,-33.498136063865886,25.50915307185119,-50.85322110378338,35.92220409580108,230.2991565428668,08-21
TAO,1787296500000,1,0.0051889172895297885,5.393864282284543,2.361482861615284,0.0032186409175393622,HIGH,123.95820605512769,93.6825621328508,155.5894758246721,152.42634884771803,160.10822864889235,552.3359737912333,08-21
LINK,1787296500000,1,0.006011615341051613,6.15628368987421,1.3913624334163066,0.04575280898876408,HIGH,-63.334677155876676,-102.02438569340563,-8.309313902502033,-83.96918837589294,-315.2476683002317,-92.56690138423255,08-21
DOT,1787296500000,1,0.003454029257342246,6.643873012036162,3.2433935040007085,0.004662413237046962,HIGH,109.66714299008935,112.69166488297518,248.4461667674845,283.22816853566707,230.0663798799499,446.9013340468103,08-21
kBONK,1787297400000,1,0.005952875109763739,21.401783367478995,4.007290247277309,0.013126079447322915,HIGH,-203.61468099624665,-114.90775503241184,-12.553609689525185,-111.49595018765,-145.61399863527737,35.211658137154075,08-21
kSHIB,1787297400000,1,0.004409668941642712,27.23038928515252,3.7696062094964344,0.01047120418848172,HIGH,-26.85135176651253,34.59258064516165,161.32069124424018,38.4328264208918,-63.33368663594402,188.2024116743479,08-21
FET,1787297400000,1,0.006515201022153987,16.25668738683243,4.5998821374961585,0.008267217814520908,HIGH,99.20458192202948,119.12886962874362,783.9359361094496,647.1224938566763,465.14733280201796,670.3674961811778,08-21
TIA,1787297400000,1,0.004604651771649167,25.738079300265525,4.947895453010916,0.0036318238565429674,MID,41.43181869528239,73.0613018921197,262.27338887319956,300.9630245693301,495.2584213499005,936.0943434058172,08-21
PEOPLE,1787297400000,1,0.01639796692754438,12.077712188825597,1.3566326511817093,0.00835899692036952,MID,155.307604456824,244.0959052924798,1452.3131754874646,618.3995264623961,78.7059331476322,294.5833704735374,08-21
APT,1787297400000,1,0.0046366648329388745,9.478421165064097,2.7319843275211095,0.008409014463504885,HIGH,20.95890742285129,119.37425354461969,341.2257964970797,397.93972477064216,576.4217931609662,684.845479566305,08-21
HMSTR,1787297400000,1,0.005279243963398216,19.549881928761895,8.261354047728764,0.01063829787234054,MID,-58.36157894736827,-58.36157894736827,46.90157894736828,-58.36157894736827,152.16473684210482,257.4278947368413,08-21
ZEC,1787297400000,1,0.008152141536455956,16.564170045105,2.1474735723125624,0.028147699757869186,HIGH,-147.55308538834691,-145.53811259047973,-64.00921323062124,26.819560580932514,-81.36897887378514,147.25293473038124,08-21
LTC,1787297400000,1,0.0029976960289965853,5.1527408444133425,1.7909959822085486,0.00498844141623073,HIGH,160.08606923123529,219.79599197143648,379.76210255582697,229.68040485748324,130.63455328505475,456.8201785245999,08-21
SAND,1787297400000,1,0.004123317676492243,8.270493575117088,5.496186219579472,0.0030792917628945614,MID,29.345412136092694,101.46922834093374,403.5562153630307,401.14478077867494,253.17038582953384,422.62847071203186,08-21
ONDO,1787297400000,1,0.005469038045770929,12.674492266738477,1.448305842273327,0.008945220657784449,HIGH,32.3040163385557,53.73163117717958,231.0451439667861,130.06750903977405,-25.282698540243963,712.6307874648455,08-21
ZEN,1787297400000,1,0.004680329774767746,26.683495368598333,6.1418512184917144,0.01140938152541277,MID,-39.3899914784823,38.794925436728036,149.3616063059224,266.1063868768644,278.8886621218585,269.7280315296117,08-21
RENDER,1787298300000,1,0.004017605681532151,7.108749083141383,2.0123893832456887,0.006113057215468185,MID,88.4422396615261,115.05613347891395,-80.79482871570985,49.54501023611297,122.56261635048399,102.09039033710955,08-21
INJ,1787298300000,1,0.004585229425796932,8.904677232315423,2.309048182054039,0.001902229494784136,HIGH,153.37297781953276,185.03018136514015,-23.90736203586572,-3.8918397941267138,-38.61264368285745,145.20337690453837,08-21
NEAR,1787298300000,1,0.00539165143119763,12.428950271056769,2.2870048242454084,0.021303724167242216,HIGH,47.86001040582714,62.94845993756556,-182.62906347554645,-110.82885535900103,-133.72167533818916,-195.63634755463048,08-21
ONDO,1787298300000,1,0.005473833720953108,5.017801842209239,1.053252137646617,0.0008015175398754093,HIGH,10.80553807174315,39.87608081077448,-118.54504200560105,41.20959194559232,69.48002800373354,718.8999506600873,08-21
STRK,1787298300000,1,0.0047301771526726075,18.703803497593153,5.321442155321459,0.003020007550018883,MID,39.3997480255743,77.00787138021867,73.24705904475437,107.09437006393443,283.85254983076334,453.089104926665,08-21
APE,1787298300000,1,0.0032263060916178808,12.170172011845503,6.392239657396953,0.004274449111946328,MID,10.407313870754635,118.96742536492386,72.02251228636435,120.43445389862826,139.50582483679173,99.16254015990513,08-21
BCH,1787298300000,1,0.006789133423746443,15.84986077565651,3.0388342041588783,0.00965644596622164,HIGH,36.09827591451692,150.55564909878913,-158.5933356148771,26.59184957030823,4.917197505512689,910.3092425279478,08-21
GALA,1787298300000,1,0.00916467761056557,5.795234006230626,4.434784181748548,0.014261266400456397,MID,219.11541877459308,157.28292861157925,511.41446318156306,562.0046824058458,730.6387464867905,1298.3734288926375,08-21
AAVE,1787298300000,1,0.005134059153268681,12.594629116912676,1.717281349263861,0.028704422032583336,HIGH,176.31112431616742,358.35224863233344,77.27320694208731,297.9862799471797,331.94213733257857,341.37431993963463,08-21
FARTCOIN,1787298300000,1,0.007881297603137851,20.136796926145337,2.570770591756194,0.018405613712182266,HIGH,-87.62314356715277,34.36940133288242,-137.8885903083705,14.60209081667227,279.48405173387545,920.5096927595165,08-21
MEGA,1787298300000,1,0.00933249382194085,5.76026552299833,2.7733382470888,0.008564931783729307,MID,-121.74683872907642,-17.50708730079143,-270.0880234539442,-90.92595068657914,248.3543941064451,15.819563997194233,08-21
ASTER,1787298300000,1,0.0086808082087194,7.69070589242263,1.11921548002651,0.04082909090909097,HIGH,297.4738211223151,324.98701907767986,-68.29808469037232,87.00483980894359,263.6758825172485,74.71468031619212,08-21
PENGU,1787298300000,1,0.008061604619391812,6.6099438993640955,2.6038176785742544,0.003942699434879701,HIGH,-22.719022477783575,25.63434918975394,-291.9296863565076,-29.253261892315454,106.65891792995313,524.8502404600094,08-21
BRETT,1787298300000,1,0.008418591315281358,6.785658116947343,1.6990183097204614,0.004473363155754436,MID,-122.8543941841678,0.3281583198715632,-36.02079159935256,276.98405492730285,186.11168012924168,428.4380129240709,08-21
CAKE,1787299200000,1,0.0031453055336873154,5.542203561604169,2.124058931524959,0.003229215594175705,MID,87.25789402889072,110.65107491666195,-106.32067781741553,-63.62812269723386,-34.38664658751918,227.61697935551817,08-21
BERA,1787299200000,1,0.008486329655618617,17.595033616108374,1.9412955812536508,0.03633004926108372,MID,164.9516463217023,225.4464070433189,-183.43335961974654,22.896984984336324,413.41227071405365,581.3932580749698,08-21
BNB,1787299200000,1,0.0026055537216058394,5.9880397394262,2.488953953393543,0.004483106703877415,HIGH,38.88120302528927,125.74010163081978,-48.12541479555668,5.496660363980011,-28.626478373907883,23.96156227842104,08-21
LTC,1787299200000,1,0.003145822098031172,14.604296768185883,2.312387515889,0.008585838370091704,HIGH,94.47636558457071,210.1601500119059,-44.82040400031802,68.68066751329471,2.405566314786256,274.2525382966905,08-21
ASTER,1787299200000,1,0.008720380530947133,13.68512233482729,1.9401198593989193,0.008662628726663001,HIGH,154.14693321978936,74.48316924429245,-176.4576872785217,-22.898914649892653,40.83209653050578,-52.97885311650137,08-21
ATOM,1787299200000,1,0.003497451377130401,6.178239362779019,1.8940900092685804,0.005683632415863023,MID,79.85929816775545,90.00321498763783,-115.41110061497415,-112.87512141000391,-172.47063272681157,-8.26597920497024,08-21
AAVE,1787299200000,1,0.005048872253336306,8.77673860428944,1.7428915639569313,0.0014140271493213205,HIGH,339.81185104980716,353.9348149891731,-28.326742302984172,462.2108718576418,260.72325298936187,424.54963468600016,08-21
ADA,1787299200000,1,0.006163117708333052,5.807280777028433,1.8252848365475531,0.007418607947833426,HIGH,42.57917874396149,232.0637244969744,-97.18912480652911,18.190078795552864,82.91499788940494,301.94787627221905,08-21
RENDER,1787300100000,1,0.00396082775265429,5.709438973665088,0.6933177617660856,6.760868095462713e-05,MID,75.39493239588974,-173.38819361817303,-2.34979448350497,-9.786246619795538,71.3386857760942,40.24079502433692,08-21
DOT,1787300100000,1,0.0032955976719090227,7.490623680484837,2.5368483979458425,0.007853854014766242,HIGH,171.74300314393813,-35.11898254886803,69.45111814826684,90.86634574201534,190.08263954071217,269.13672438146426,08-21
LINEA,1787300100000,1,0.0033503767181095453,13.178722250203402,5.244527012175163,0.011666666666666771,MID,121.99970745776766,-59.29407086938603,89.03720230737542,93.1575154511749,422.78256695508827,488.70757725587094,08-21
LTC,1787300100000,1,0.0031899289065053507,9.667861445115326,2.3505290036981585,0.001442174720455182,HIGH,153.91479526393778,-112.09408485446362,9.662205229403641,0.9794227923050869,6.899501726689701,265.0149432659102,08-21
PAXG,1787300100000,1,0.0013562555071404744,5.477203647416414,1.5713304496826332,0.0027430326969497478,MID,5.21235567032871,31.692856392524984,0.8354134021972257,22.501277629449262,-19.07967391779983,81.5899982492243,08-21
BERA,1787300100000,1,0.009225072525514931,22.85257928682326,2.135088712218913,0.0376869499487068,MID,-151.9090563387612,-520.7380632575571,-361.03354263122316,-257.51171981480576,47.33143682047512,258.53676377256414,08-21
CAKE,1787300100000,1,0.003209641615461431,6.174677863037498,3.5023545575990203,0.004964953271028009,MID,36.067283176594074,-157.24515151515158,-86.42197724370023,-100.93492279112952,-36.497444560547194,171.90845350052354,08-21
ENS,1787300100000,1,0.005893406993024746,7.813596782569838,2.4568329946783862,0.014374936009010077,MID,354.18844809140296,111.55133389854376,301.5026853590094,307.55852015583633,212.68377500555135,794.6494989806004,08-21
