sym,t,dirn,fade_bps,signalled,rv,tier
CASHCAT,1785641400000,-1,465.7165775401063,0,0.0099160985531192,HIGH
ENA,1785642300000,1,-346.69131559366593,1,0.00404478145916,HIGH
ARB,1785643200000,1,-88.29048207663735,0,0.0028288298820601,HIGH
ADA,1785643200000,1,-439.9146005509638,1,0.003763656586354,HIGH
NEAR,1785643200000,1,22.07288629737592,0,0.0025894181382176,HIGH
ENA,1785643200000,1,-218.31628939811333,1,0.0043260432262651,HIGH
WLD,1785644100000,1,68.41502875561018,1,0.0038207687896875,HIGH
PAXG,1785644100000,1,-1.5221674876849531,0,0.000263927648377,HIGH
ENA,1785644100000,1,-205.68235621134576,1,0.004337366447682,HIGH
SOL,1785644100000,1,3.409644469294673,0,0.0016690384920804,HIGH
ADA,1785644100000,1,-294.2144843758512,1,0.0038674707591941,HIGH
XLM,1785644100000,1,44.97258709309008,0,0.0018833815914806,MID
MET,1785645000000,-1,-170.80155642023254,0,0.0034050465939824,MID
kBONK,1785645000000,1,-181.0726256983249,0,0.0025053355745245,HIGH
ENA,1785645000000,1,-142.77549132683973,1,0.0045472938777366,HIGH
JUP,1785645900000,1,27.24650904874676,0,0.0025862659486688,HIGH
AVAX,1785645900000,1,-120.76326958991189,0,0.0037218591306798,HIGH
SUSHI,1785645900000,1,6.603687816120333,0,0.0027872218339178,HIGH
EIGEN,1785645900000,1,34.23404255319181,0,0.003273107534854,MID
AVAX,1785647700000,1,58.53241412675403,1,0.0040518153692763,HIGH
ARB,1785647700000,1,-26.361613180867543,0,0.0028830988649099,HIGH
XLM,1785647700000,1,30.469480372134072,0,0.0019153605155725,MID
ADA,1785648600000,1,-214.4542209723648,1,0.0038493165757161,HIGH
ARB,1785648600000,1,71.654265083833,0,0.0028757051277348,HIGH
WLD,1785648600000,1,53.88067628295711,1,0.0037951660892942,HIGH
PEOPLE,1785648600000,1,-239.78891134854183,1,0.0057377137599675,HIGH
NEAR,1785648600000,1,42.80772353009405,0,0.0026077319921781,HIGH
TRUMP,1785648600000,1,46.91794310722007,0,0.0023346957851798,MID
kPEPE,1785648600000,1,106.3269559275706,0,0.0033983066306322,HIGH
EIGEN,1785649500000,1,65.02721088435351,0,0.0034528431230887,MID
PEOPLE,1785649500000,1,-238.90333716916007,1,0.0057474226695936,HIGH
kPEPE,1785649500000,1,24.27582679849902,0,0.0033873253824799,HIGH
REZ,1785649500000,1,-44.16766467065928,0,0.0049862926597175,LOW
FOGO,1785650400000,1,130.073305036138,1,0.0038363473919209,MID
VIRTUAL,1785651300000,1,30.843645899779705,0,0.0024941542819659,HIGH
REZ,1785651300000,1,244.272727272727,0,0.0055972960108824,LOW
PEOPLE,1785651300000,1,55.321479374110055,1,0.0057958238338152,HIGH
AERO,1785653100000,-1,-123.30943889084284,0,0.0026541964250961,HIGH
VIRTUAL,1785654000000,1,27.514154687362367,0,0.0025082342060658,HIGH
LIT,1785654000000,1,27.813763481022274,1,0.0056763705232942,HIGH
AIXBT,1785654900000,1,-182.36965993323025,0,0.0034842298542002,MID
VIRTUAL,1785654900000,1,42.48408057179954,0,0.0025233101027906,HIGH
BOME,1785656700000,1,29.05128205128109,1,0.0066900471798791,HIGH
MOODENG,1785656700000,1,63.56440037254156,0,0.0032014050901078,MID
STABLE,1785656700000,-1,105.427035709874,0,0.0034827286998249,LOW
JTO,1785656700000,-1,52.76663806839095,0,0.0028782625287989,HIGH
AERO,1785656700000,-1,-48.221433443650405,0,0.0026732534971161,HIGH
AERO,1785657600000,-1,42.14214704166782,0,0.0026861391649735,HIGH
VINE,1785657600000,-1,37.08016032064252,0,0.0033633013053481,HIGH
RUNE,1785657600000,1,21.91302884075861,0,0.0021517294705318,LOW
SAGA,1785657600000,1,-552.3630573248405,0,0.0031210839587694,LOW
SAGA,1785658500000,1,-363.7843137254905,0,0.0034762162736948,LOW
AERO,1785658500000,-1,4.103714227724844,0,0.0026860914988855,HIGH
AERO,1785659400000,-1,53.17547174629205,0,0.0027503178260678,HIGH
FOGO,1785660300000,1,276.6816272385582,1,0.0044699335256475,MID
AERO,1785660300000,-1,27.476873431338024,0,0.0027557517761279,HIGH
SAGA,1785661200000,1,113.18900077459264,0,0.0036452037486981,LOW
NOT,1785661200000,1,55.82352941176613,0,0.0024271933286079,LOW
HYPER,1785662100000,1,897.0820212179485,0,0.0172900853688615,MID
POPCAT,1785663900000,1,66.03176801751569,0,0.0027880621628422,MID
BOME,1785664800000,1,108.28775834658114,1,0.007080040706337,HIGH
AIXBT,1785664800000,1,-75.4596978037413,0,0.0035529040847862,MID
SAGA,1785665700000,1,50.763440860215525,0,0.0040715206837334,LOW
HYPE,1785665700000,-1,62.92806428961555,0,0.0023304565968296,HIGH
PURR,1785665700000,-1,177.9915640990192,0,0.0049880086813646,MID
JTO,1785666600000,-1,92.56960721715264,0,0.0028671089108004,HIGH
AIXBT,1785666600000,1,61.7972293598489,0,0.0035544399317392,MID
NIL,1785666600000,1,58.02906467057812,1,0.0055860325944091,HIGH
SUSHI,1785667500000,1,78.53385565959637,0,0.0027396795722587,HIGH
ZEN,1785671100000,1,45.60267314702421,0,0.0033735783339858,MID
ADA,1785672000000,1,35.008763131499684,1,0.0043148582907145,HIGH
PENGU,1785672900000,1,94.80343113676491,0,0.0031892304457402,HIGH
MET,1785672900000,-1,47.08037591195778,0,0.0034715396908142,MID
STABLE,1785673800000,-1,404.9554494828953,0,0.0036338968276324,LOW
IMX,1785673800000,1,65.24712643678131,0,0.0030214709384722,MID
ALGO,1785673800000,1,-263.7931236569641,0,0.0021676854574173,HIGH
FIL,1785673800000,1,28.745151586563114,0,0.0022102331889784,MID
SAGA,1785673800000,1,162.2892561983482,0,0.0052817461212476,LOW
ADA,1785675600000,1,96.62248322147718,0,0.0043699247092158,HIGH
SAND,1785675600000,1,18.757748304515168,0,0.0028863528470884,LOW
BABY,1785676500000,-1,167.2317290552571,0,0.0042894586609385,LOW
ALGO,1785676500000,1,-191.00941858359027,0,0.0023138982008121,HIGH
MANTA,1785676500000,-1,12.589814654426943,0,0.0025386079077912,LOW
NIL,1785677400000,1,136.078000389029,0,0.0063770953741834,HIGH
ALGO,1785677400000,1,36.02486028136501,0,0.002324757420169,HIGH
STABLE,1785677400000,-1,334.74339303708945,0,0.004129504317908,LOW
KAITO,1785679200000,-1,381.39955106621903,0,0.0113167460624659,HIGH
STABLE,1785680100000,-1,24.46085194023906,0,0.0042143114848552,LOW
CFX,1785680100000,-1,19.266915673036152,0,0.0046802214939113,LOW
PEOPLE,1785680100000,1,332.3163872363439,1,0.0068283770069818,HIGH
PAXG,1785681900000,1,-0.7835787814606441,0,0.0002825660848452,HIGH
BABY,1785681900000,-1,47.08944543828153,0,0.0043177680447737,LOW
SAND,1785682800000,1,34.27051028389902,0,0.0030259979427706,LOW
ME,1785682800000,1,60.3734156646075,0,0.0028936525362387,MID
KAITO,1785683700000,-1,114.81338360037658,0,0.0107081768075655,HIGH
HEMI,1785683700000,1,251.01341190814887,1,0.0044299507804094,MID
GRAM,1785684600000,1,16.799179748266962,0,0.0014109072733845,HIGH
ALGO,1785685500000,1,92.73624605043494,0,0.002493959974805,HIGH
BRETT,1785685500000,-1,33.07317701623325,0,0.0034375108277504,LOW
STBL,1785686400000,1,277.1274737380483,1,0.0066432202730629,MID
ALGO,1785686400000,1,103.8583181635502,0,0.0024935396829563,HIGH
STX,1785686400000,1,61.65823504334192,0,0.0028750736660144,LOW
NOT,1785687300000,1,-32.32551319648165,0,0.002307797861375,LOW
ALGO,1785689100000,1,11.656739168669766,0,0.0025035001424826,HIGH
PAXG,1785689100000,1,-0.5386433001870632,0,0.0002798336859992,HIGH
MNT,1785689100000,1,4.283504118947469,0,0.0013982516599911,MID
ALGO,1785690000000,1,30.31501981366893,0,0.0024876929617656,HIGH
NXPC,1785690000000,-1,1.9804930688141853,0,0.0019225472948728,LOW
NOT,1785690000000,1,55.30903790087448,0,0.0022733322294809,LOW
NOT,1785690900000,1,83.70520231213928,0,0.0024316491983448,LOW
NOT,1785691800000,1,83.20689655172467,0,0.0024694348781599,LOW
kLUNC,1785691800000,1,-362.8784194528875,0,0.0021495122935887,LOW
PAXG,1785691800000,1,-2.0156026972483856,0,0.000281761510318,HIGH
NOT,1785692700000,1,167.45454545454498,0,0.0027121523442771,LOW
PAXG,1785692700000,1,8.55444108464198,0,0.0002994214643371,HIGH
PURR,1785692700000,1,-138.188539436852,1,0.0058142003661912,MID
KAS,1785693600000,1,46.11011003618555,0,0.0017639870254399,LOW
kLUNC,1785695400000,1,-139.93434736610956,0,0.0023737810146506,LOW
INJ,1785695400000,1,106.08588787627708,0,0.0028885550003014,HIGH
AAVE,1785695400000,1,22.73739244677576,0,0.002916470878783,HIGH
ORDI,1785696300000,-1,42.834994021523165,0,0.0060786311733986,LOW
kLUNC,1785696300000,1,142.958303210302,0,0.0031964736738897,LOW
ZEC,1785699000000,1,73.94227250041567,0,0.0029856731915221,HIGH
INJ,1785699000000,1,10.359528487230136,0,0.0029232079028581,HIGH
PURR,1785699900000,1,68.39075610030015,1,0.0056936945988537,MID
INJ,1785699900000,1,128.05014852350146,0,0.00312813034631,HIGH
ZEC,1785699900000,1,106.06991608420373,0,0.0030992115186809,HIGH
SPX,1785701700000,1,66.25752306063856,0,0.0025150386006159,HIGH
PURR,1785702600000,1,145.53140173525372,1,0.0062861771734893,MID
ZK,1785702600000,1,227.0123001230008,0,0.0034685404831245,LOW
CAKE,1785704400000,1,63.02475928473214,0,0.0017147211438592,MID
GRAM,1785704400000,1,6.133061683294077,0,0.0013233416538196,HIGH
VINE,1785705300000,1,106.43439695887524,0,0.0029523887576916,HIGH
MNT,1785705300000,1,21.53557658604929,0,0.0010079344737087,MID
BTC,1785706200000,1,17.411367561626626,0,0.0011915039798589,HIGH
ETH,1785706200000,1,44.00042247570693,0,0.0017706842994389,HIGH
SOL,1785706200000,1,20.928619710692512,0,0.0015797841156599,HIGH
XRP,1785708000000,1,5.2568807339460815,0,0.0013142068255551,HIGH
ENS,1785708000000,1,20.709351247065868,0,0.0016438331271211,MID
OP,1785708900000,1,32.595361120680295,0,0.0027336027471941,MID
CASHCAT,1785708900000,1,339.0822397200341,1,0.0108891891871525,HIGH
STRK,1785708900000,1,136.1650099403577,1,0.0036886001131581,MID
STRK,1785709800000,1,114.41682974559616,1,0.0039950214010079,MID
STRK,1785710700000,1,24.258566978193382,1,0.004014893460557,MID
STRK,1785711600000,1,70.44414379590228,1,0.0040705430631364,MID
ALGO,1785713400000,1,114.52037791774757,1,0.0035176928256377,HIGH
UMA,1785715200000,-1,19.59819809104644,0,0.0022229024240673,LOW
0G,1785715200000,-1,-164.68264415509975,0,0.0029855081632681,MID
AVNT,1785715200000,-1,-266.3104349863718,0,0.002471062295196,MID
TRB,1785715200000,-1,14.185982216245584,0,0.0013612785462934,LOW
TRX,1785715200000,-1,11.12082514734823,0,0.0005720844629627,HIGH
MEGA,1785715200000,-1,36.72852176791875,0,0.0034019379433621,MID
ONDO,1785715200000,-1,-77.55481656296945,0,0.0037987444239158,HIGH
SKR,1785715200000,-1,-82.65686274509798,0,0.0055965557078562,MID
IO,1785716100000,-1,-146.82402707275884,0,0.002654683221963,MID
0G,1785717000000,-1,96.86973512809324,0,0.0028531515944376,MID
ALT,1785717900000,-1,53.26868296113928,0,0.0016515709254795,MID
CELO,1785717900000,-1,206.2665860118372,0,0.0028935020914321,LOW
0G,1785718800000,-1,29.79166363040195,0,0.0028780311517948,MID
TAO,1785718800000,-1,17.948989211270856,0,0.0021206058988592,HIGH
NEO,1785718800000,-1,37.38280688167208,0,0.0016907633143921,LOW
IO,1785718800000,-1,40.20987654321026,0,0.0026273094988164,MID
BABY,1785718800000,-1,-355.67656320287904,0,0.004444186413229,LOW
MELANIA,1785719700000,-1,23.40264026402716,0,0.0033787857091045,LOW
SUPER,1785719700000,-1,52.69932224275959,0,0.0018578246655609,LOW
XAI,1785719700000,-1,-36.33333333333342,0,0.0025810815351876,LOW
TAO,1785720600000,-1,35.29809558784899,0,0.002122364066092,HIGH
LIT,1785721500000,-1,68.64892029057712,0,0.0055953815568441,HIGH
RSR,1785722400000,-1,-98.08716323296414,0,0.003204656978208,LOW
PROVE,1785722400000,-1,1.8405639256971469,0,0.0016793479555672,LOW
STX,1785722400000,-1,-45.23711039906767,0,0.0022654890332866,LOW
ONDO,1785722400000,-1,71.0921013493406,0,0.0037055900508249,HIGH
XAI,1785722400000,-1,30.388981636060187,0,0.002397068899672,LOW
kSHIB,1785722400000,-1,34.16704521990458,0,0.0044646350948494,MID
SKY,1785722400000,-1,15.52817902178391,0,0.0020135002692691,MID
FARTCOIN,1785723300000,-1,27.084712215975888,0,0.0025677514331616,HIGH
LIT,1785723300000,-1,43.01150287571941,0,0.0047971231008688,HIGH
SUPER,1785724200000,1,142.83034989736993,0,0.0024522740945942,LOW
AXS,1785725100000,-1,47.23958537062325,0,0.0015402583809898,LOW
ZORA,1785725100000,-1,-37.025787965617454,0,0.002416994199988,LOW
S,1785725100000,1,23.25979082718297,0,0.0023314996895126,LOW
BIO,1785725100000,-1,69.42415960644958,0,0.0019690925225324,MID
LIT,1785725100000,-1,87.42045511629196,0,0.0047838244852777,HIGH
BABY,1785726000000,-1,-197.9963208241357,0,0.0042700407706001,LOW
HEMI,1785726000000,-1,-308.36028119507773,0,0.006351914073401,MID
PENDLE,1785726000000,-1,58.29985228951236,0,0.0024063257451426,MID
RUNE,1785726900000,-1,-59.98329095532048,0,0.0013103308783156,LOW
HEMI,1785726900000,-1,41.62293618920136,0,0.0065327810297216,MID
RENDER,1785726900000,-1,-76.43222205903957,0,0.0015421311981691,MID
MINA,1785728700000,-1,6.372071227742147,0,0.001619073743322,LOW
DOGE,1785728700000,-1,18.35404723687176,0,0.0016156499130954,HIGH
BANANA,1785728700000,-1,337.0666326499977,0,0.0060415653324522,MID
CHIP,1785728700000,-1,-228.8090484624064,0,0.0028745725661371,MID
ZETA,1785728700000,-1,22.11661284535365,0,0.0020565556391231,MID
XLM,1785728700000,-1,21.549918166939666,0,0.0019652377654574,MID
MET,1785728700000,-1,60.78678792471789,0,0.0035358473739619,MID
GAS,1785728700000,-1,62.40344994926535,0,0.0017760372714358,LOW
LTC,1785728700000,-1,15.911252195056775,0,0.0010769402002622,HIGH
BERA,1785728700000,-1,25.863815271582,0,0.0020022064989419,LOW
POLYX,1785728700000,-1,33.80981595091995,0,0.0015959790699723,LOW
XAI,1785728700000,-1,64.00167504187623,0,0.0023222639726519,LOW
AXS,1785728700000,-1,27.13782542113345,0,0.0016350588522589,LOW
MEME,1785728700000,-1,57.72874493927273,0,0.0028768512813903,LOW
WLFI,1785729600000,-1,40.33576110706521,0,0.0021285169788178,MID
BANANA,1785729600000,-1,12.960490258078364,0,0.0059938444645043,MID
BANANA,1785731400000,-1,82.68824065633547,0,0.0059868186128821,MID
CC,1785731400000,-1,-25.538141470181188,0,0.0018791421130525,HIGH
TNSR,1785732300000,1,130.11148086522496,0,0.0024023850261272,LOW
WLFI,1785732300000,-1,43.55748480035023,0,0.0020990601487985,MID
KAS,1785732300000,-1,20.35216572504692,0,0.0018743396435712,LOW
CHIP,1785734100000,-1,46.6378875417042,0,0.0028843793418885,MID
HMSTR,1785734100000,1,170.41040462427696,0,0.0049726283435854,LOW
HMSTR,1785735000000,1,167.45454545454498,0,0.0052626422965847,LOW
RUNE,1785735000000,-1,14.140898183065442,0,0.001318339365552,LOW
MORPHO,1785736800000,-1,13.711928138708323,0,0.0021652132421143,HIGH
kPEPE,1785737700000,-1,25.12939521800197,0,0.002737134418265,HIGH
kSHIB,1785737700000,-1,21.82416218452597,0,0.0035719391709864,MID
JUP,1785738600000,-1,18.92295646727235,0,0.0020776134477232,HIGH
MEGA,1785738600000,-1,166.0503432494283,0,0.0031663079036479,MID
SOPH,1785738600000,-1,174.7777777777787,0,0.0026344882473817,LOW
MON,1785738600000,-1,37.25999223903752,0,0.0020034533886418,HIGH
BCH,1785738600000,-1,9.863881080566498,0,0.0017186452935408,MID
ORDI,1785738600000,-1,28.34705250631336,0,0.0045331637959484,LOW
ETH,1785738600000,-1,23.52663490688536,0,0.0016787718121101,HIGH
XLM,1785738600000,-1,19.883295194508097,0,0.0016998027713301,MID
SOL,1785738600000,-1,22.369162679755338,0,0.0013621497615276,HIGH
CFX,1785738600000,-1,-33.87995720572742,0,0.0025810973769174,LOW
DOGE,1785738600000,-1,35.6050330591614,0,0.0016796181273777,HIGH
CC,1785738600000,-1,8.28766171746159,0,0.0017903628574188,HIGH
CFX,1785739500000,-1,1.64445476545459,0,0.0026253303938366,LOW
ONDO,1785739500000,-1,132.79234972677676,0,0.0034342030552239,HIGH
WLD,1785739500000,-1,145.25581395348962,1,0.0041201845884007,HIGH
DOGE,1785739500000,-1,11.268830532415016,0,0.0016799865250013,HIGH
GOAT,1785739500000,-1,100.1167622887265,0,0.0031036712025441,LOW
2Z,1785739500000,-1,57.36774479397448,0,0.0019988942490153,MID
JUP,1785740400000,-1,30.516627389369027,0,0.0020833290133292,HIGH
TAO,1785740400000,-1,35.63047044504365,0,0.0018286585778687,HIGH
WLD,1785740400000,-1,40.11322895393685,1,0.0040962878528835,HIGH
DOGE,1785740400000,-1,32.73857306150958,0,0.0017226429097203,HIGH
TNSR,1785741300000,-1,10.58234295415904,0,0.0027638485650883,LOW
INIT,1785741300000,-1,13.279684988096228,0,0.0023930753998175,LOW
MEME,1785741300000,-1,78.30081300812985,0,0.0027564601044256,LOW
ACE,1785741300000,1,210.9800285306707,0,0.0052917592169066,HIGH
KAS,1785741300000,-1,-34.88218772535669,0,0.0019843081695413,LOW
GRASS,1785741300000,-1,34.878787878786554,0,0.004316358034946,HIGH
BABY,1785742200000,-1,24.00689141367224,0,0.0039818882305973,LOW
ACE,1785742200000,1,109.35955056179708,0,0.0054978057258946,HIGH
UNI,1785742200000,-1,97.7208452651327,0,0.0042393243385094,HIGH
LTC,1785743100000,-1,55.69422349128659,0,0.0012460900652234,HIGH
MON,1785744000000,-1,15.01187810339735,0,0.0020183114272358,HIGH
RENDER,1785744000000,-1,43.62177162732164,0,0.001545234200757,MID
AVNT,1785744000000,-1,40.57298474945497,0,0.0022213732456928,MID
COMP,1785744000000,-1,25.141441331212143,0,0.0014232429780125,LOW
XLM,1785744000000,-1,8.75364362952549,0,0.0016262478295796,MID
TNSR,1785744000000,-1,3.793478260869288,0,0.002720514062837,LOW
BLUR,1785744900000,-1,18.19728090051861,0,0.0022562628745184,LOW
TNSR,1785744900000,-1,41.32321854756278,0,0.002729567790417,LOW
PENGU,1785744900000,-1,38.555851063830985,0,0.0029195810237785,HIGH
BERA,1785744900000,-1,157.58882569421297,0,0.0021779177560673,LOW
SUI,1785744900000,-1,66.88891341131512,0,0.0015865636077819,HIGH
BIO,1785744900000,-1,79.76623137759776,0,0.0021812826197141,MID
MERL,1785744900000,-1,21.119910411759545,0,0.0028414349199566,MID
KAS,1785744900000,-1,35.78946155618726,0,0.0021807523606046,LOW
FOGO,1785744900000,-1,38.41795590205999,0,0.00504094781521,MID
W,1785744900000,-1,59.57822277847271,0,0.0025734738804008,MID
BABY,1785744900000,-1,33.50318232871499,0,0.0039869195367919,LOW
SKY,1785744900000,-1,9.28257139244597,0,0.002007773963838,MID
GRAM,1785744900000,-1,19.96376031575236,0,0.0017538007481969,HIGH
BSV,1785744900000,-1,30.65924026286249,0,0.0019783223845875,LOW
kBONK,1785744900000,-1,32.59985760056969,0,0.0025750987009588,HIGH
HBAR,1785744900000,-1,25.54978733321705,0,0.0014492343838735,MID
SOL,1785744900000,-1,54.4864268158909,0,0.0015086589314315,HIGH
ALT,1785744900000,-1,21.862369028591942,0,0.0020485251166228,MID
ETC,1785744900000,-1,68.63654850487589,0,0.0013989475601321,LOW
2Z,1785744900000,-1,101.73249497730504,0,0.0020778481868802,MID
APE,1785744900000,-1,27.039282138180813,0,0.0024675369154321,LOW
AERO,1785744900000,-1,31.896849019808386,0,0.0028941620663067,HIGH
FIL,1785744900000,-1,28.843527979846225,0,0.0022335259602184,MID
KAS,1785745800000,-1,16.208605455243166,0,0.002178310454798,LOW
UMA,1785745800000,-1,25.63790943261025,0,0.0015467387512676,LOW
TNSR,1785745800000,-1,7.235414534289406,0,0.0027206004164389,LOW
HBAR,1785745800000,-1,35.96047044403312,0,0.0014450217357064,MID
APEX,1785746700000,1,19.44265900623908,0,0.0022510981330891,MID
BLUR,1785749400000,-1,35.2803297997644,0,0.0024455641704809,LOW
APEX,1785749400000,1,71.12368832328745,0,0.002233711845931,MID
APEX,1785750300000,1,105.66684336072046,0,0.0024742621415206,MID
S,1785750300000,1,4.937207866655196,0,0.003505168696082,LOW
DOT,1785750300000,1,-294.93542373513304,0,0.002144298135658,HIGH
APEX,1785751200000,1,121.80705622932742,0,0.0024745155583249,MID
ENA,1785751200000,1,84.021656275473,1,0.0043633197011365,HIGH
AR,1785751200000,1,-353.53885422575206,0,0.0015366901066142,LOW
CASHCAT,1785752100000,1,330.43227466112575,1,0.0112389989943272,HIGH
APEX,1785752100000,1,58.30402417130029,0,0.0025707126318244,MID
CHIP,1785752100000,-1,20.391332895599977,0,0.0031754156134629,MID
BABY,1785753000000,-1,42.9059396664797,0,0.0038321852513283,LOW
kBONK,1785753000000,-1,7.691375623663452,0,0.0025324965486079,HIGH
ETHFI,1785753000000,-1,30.241981323589968,0,0.0026793121266044,MID
LAYER,1785753900000,-1,17.25760926448032,0,0.0021725654165358,LOW
MORPHO,1785753900000,-1,33.83822755499483,0,0.0021909039879683,HIGH
MON,1785754800000,-1,20.97260273972624,0,0.0019745079476254,HIGH
TNSR,1785754800000,-1,51.83207676490761,0,0.0027009371124063,LOW
ETHFI,1785755700000,-1,9.262415695891592,0,0.0027204847333949,MID
WLFI,1785755700000,-1,6.908984145625089,0,0.002165318385324,MID
S,1785756600000,1,56.52122344354096,0,0.0036858867152854,LOW
MON,1785757500000,-1,24.406646111682328,0,0.0019537109470126,HIGH
DOT,1785758400000,1,-169.38030136342883,0,0.0021861148850878,HIGH
GOAT,1785758400000,1,69.42048678512758,0,0.0036432050119578,LOW
