sym,t,bar_close_ms,dirn,tier,rv,vratio,ats_ratio,entry,prior_h,prior_l,aligned,why,bars,fade_bps,fwd2,fwd4,fwd8,fwd16,fwd32,rv_pass,tier_pass,signalled,vpin30,vpin60,adverse_ofi,ats_tape,size_conc,big_share,prints_ratio
ONDO,1786006800000,1786007700000,-1,HIGH,0.0034112218406435,13.79854485983268,3.828234907983164,0.36925,0.38927,0.36937,0,reclaim,1,2.1455653351379267,-15.436696005415286,43.60189573459716,-27.623561272849432,67.97562626946547,-57.14285714285716,0,1,0,0.7699475235750672,0.7829721329449086,0.355313018428944,3.609246931273801,8.040661792851232,0.12089718537226746,3.7065217391304346
FIL,1786006800000,1786007700000,-1,MID,0.0028903337668795,8.256870894221747,2.1303999352248635,0.70269,0.73005,0.70465,1,reclaim,27,62.32041156128567,-10.815580127794377,188.7034111770489,202.36519660163103,224.70790818141825,-294.297627687884,0,1,0,0.8018776467866375,0.7901723696362465,0.44251666099381676,1.940614189157046,9.34097479115336,0.0,4.484210526315789
EIGEN,1786006800000,1786007700000,-1,MID,0.0030606417948823,18.357014444095828,5.210046909734395,0.1817,0.1897,0.183,0,backstop,32,-107.56796917996768,60.53935057787506,55.03577325261425,5.503577325260814,82.55365987892137,104.56796917996768,0,1,0,0.3453609613164184,0.36910320742840275,0.17795733149353993,5.245855031932691,2.813657957378216,0.0,4.193548387096774
JUP,1786006800000,1786007700000,-1,HIGH,0.0028405146410195,36.006327940903915,2.2424784551186248,0.18211,0.19029,0.18412,1,backstop,32,65.09071440338361,-26.906814562627986,-42.83125583438597,-18.12091592993229,57.65745977705757,-68.09071440338361,0,1,0,0.4237292868768932,0.379941126868907,0.016934891624642807,2.196799812149456,3.078732662590624,0.0,17.145454545454545
ARB,1786006800000,1786007700000,-1,HIGH,0.0033191580134177,75.34567291623239,3.7486620730928495,0.07801,0.08162,0.0795,1,backstop,32,122.62491988206752,-30.76528650173108,29.483399564157686,41.02038200230751,51.27547750288394,-125.62491988206752,0,1,0,0.32249840932330487,0.3270578230941844,-0.23539708076129415,3.9878404129608493,11.758903075178987,0.23933116037786384,20.176470588235293
FARTCOIN,1786007700000,1786008600000,-1,HIGH,0.0037376584296758,52.86273661035085,6.727395255598433,0.13031,0.13669,0.13036,0,reclaim,12,13.115417082341182,23.78942521679109,-0.0,47.57885043358218,11.511012201673797,-37.60263985879752,1,1,0,0.5028344012050147,0.49590992720653204,0.1736438912306518,6.334835397112334,24.73951374704515,0.5361772961309548,8.26126126126126
kSHIB,1786007700000,1786008600000,-1,MID,0.0025546499019388,148.66804106155507,19.870229637041,0.00473,0.004938,0.004745,0,backstop,32,-134.07822410147898,-2.11416490486286,-29.59830866807637,21.14164904862493,63.42494714587663,131.07822410147898,0,1,0,0.5261814933851956,0.5018526452634088,0.49584283732742523,19.151674878830462,11.920885292756186,0.5112057434474946,7.125
EIGEN,1786007700000,1786008600000,-1,MID,0.0030820527483436,5.517407186872132,4.066055179856676,0.1807,0.1897,0.1817,0,reclaim,5,57.87437742113945,-11.068068622025775,-49.80630879911521,-66.40841173215311,22.13613724405155,71.94244604316523,0,1,0,0.37901093870885755,0.41865928553068077,0.26271561769796026,4.005932425380626,4.013657696999696,0.0,1.2903225806451613
INJ,1786007700000,1786008600000,-1,HIGH,0.0033399668773108,25.62658297544323,2.8466868224151414,4.6115,4.9778,4.66,1,reclaim,1,104.3403447901967,-101.91911525533926,-142.46991217608075,-102.5696627995227,-135.9644367342503,-50.95955762766867,0,1,0,0.37257361023261987,0.5248414454290884,-0.2753102771980511,2.734518244517045,9.447803409246418,0.0,8.738095238095237
PROVE,1786007700000,1786008600000,-1,LOW,0.0028365055783111,9.51712204007286,6.465906386543422,0.15538,0.16365,0.15546,0,reclaim,2,3.435834727765269,-6.435834727765269,-17.37675376496462,-30.892006693268645,-45.05084309434974,-137.7268631741539,0,0,0,0.7665662680662592,0.7201187451471062,0.3546049541920907,6.454185156397034,2.5057033981383467,0.0,1.3333333333333333
WLD,1786007700000,1786008600000,-1,HIGH,0.0040593002218881,6.647456142960983,2.458017780620013,0.30813,0.3245,0.30838,0,backstop,32,-143.84964138512998,106.12403855515512,70.74935903677068,132.0871060915853,173.3034758056668,140.84964138512998,1,1,0,0.6203131028203818,0.6011802835352879,-0.008374154528329614,2.3951349232458172,8.776620793384334,0.18025707156815596,2.048780487804878
WLD,1786008600000,1786009500000,-1,HIGH,0.0041558892246173,42.91191851339753,5.450927352412822,0.30529,0.3245,0.30702,0,backstop,32,-68.18392348259006,16.050312817320922,0.6551148088709096,-9.826722133052735,2.62045923548182,65.18392348259006,1,1,0,0.6605831743985758,0.6304019206472135,0.3455543879156136,5.351401972345217,21.593557470905115,0.42399418515206627,6.079027355623101
DOGE,1786008600000,1786009500000,-1,HIGH,0.0017595010720282,13.385564411397723,3.3035847060387664,0.069022,0.070533,0.069238,0,reclaim,28,40.029758627684735,17.820405088232462,-1.1590507374451802,-29.121149778332523,37.6691489669955,-2.46298281707327,0,1,0,0.7759221523131044,0.6941148498418686,0.34416087919240107,3.26543124122981,9.5069713906428,0.36261492057399636,3.734375
TAO,1786008600000,1786009500000,-1,HIGH,0.0024570458835583,11.45253007705132,1.974633867910252,193.69,199.07,194.22,0,reclaim,8,34.68909081521967,25.298156848572933,13.939800712479231,-37.68909081521967,107.38809437761287,44.91713562909828,0,1,0,0.8832063810783821,0.8697731271368605,0.8545432762152619,1.9457478070277399,7.230886685109579,0.0668432713859848,5.933333333333334
SUI,1786008600000,1786009500000,-1,HIGH,0.0020720853422586,13.11595932144393,4.600224336063802,0.67516,0.69543,0.67755,0,reclaim,28,32.547129569288295,82.05462408910465,35.3990165294153,-21.92072990106104,16.884886545411902,-39.398068605960006,0,1,0,0.8572372848820751,0.8064367465712643,0.7081938433599748,4.501698841996391,12.202326866212044,0.6385674191443982,2.8783783783783785
GRAM,1786008600000,1786009500000,-1,HIGH,0.0021163678675532,9.659090909090908,3.251677682781471,1.3746,1.414,1.3842,0,reclaim,32,80.66070129492265,-26.91692128619261,-30.55434308162361,-68.3835297541092,-29.826858722537413,-83.66070129492265,0,1,0,0.5928596726593842,0.6001225278224158,0.49643255284656557,3.1331161244338475,2.762806682024543,0.0,2.9859154929577465
kBONK,1786008600000,1786009500000,-1,HIGH,0.0027388419591993,31.18284650894305,9.195299581036034,0.002763,0.002847,0.002768,0,reclaim,3,33.19254433586691,-3.619254433587162,-21.7155266015214,-79.62359753890814,39.8117987694525,-76.00434310532098,0,1,0,0.9945139952227853,0.9389861778838157,0.5219848159075984,8.453634992192113,3.761879222313068,0.0,3.015873015873016
VINE,1786008600000,1786009500000,-1,HIGH,0.0034007285817424,275.58343719706414,9.848549186128803,0.008058,0.008492,0.008108,0,reclaim,17,75.1831720029791,-12.410027302061714,-16.13303549267915,13.651030032264654,-42.19409282700552,-80.66517746339146,0,1,0,0.9058260323314162,0.7254501477339237,-0.6451717450937529,5.6814610207714304,1.7246124477435112,0.0,14.625
CAKE,1786009500000,1786010400000,-1,MID,0.0015110845176969,5.815181518151816,4.489213870081147,1.3965,1.4293,1.397,1,reclaim,2,7.741138560686249,-10.741138560686249,-0.71607590404575,-42.24847833870402,-31.507339778016178,4.29645542427609,0,1,0,0.9135919661684784,0.8509790418281606,0.024223044330879545,4.428674863773281,3.6777937179169307,0.0,1.24
WLD,1786009500000,1786010400000,-1,HIGH,0.0041564402355117,9.991737608639504,1.903632525318064,0.30486,0.3245,0.3051,0,reclaim,2,32.75411664370465,-35.75411664370465,30.83382536246134,-18.697106868725296,9.1845437249886,39.034310831202006,1,1,0,0.5368351282859413,0.5481913566351452,0.3507137288571012,1.8737420661853486,6.336843144019835,0.0756641442266368,4.290909090909091
TIA,1786009500000,1786010400000,-1,MID,0.0024391534258374,48.85368466640833,9.719790972237156,0.32987,0.34137,0.33041,0,reclaim,19,21.25197805196056,94.88586412829363,140.3583229757184,101.85830781823064,8.791342043835828,-33.649619547094304,0,1,0,0.7332189989589959,0.6955280150062942,0.22827695323679223,9.563792008105366,7.337711005668747,0.1871501369351953,4.59375
AVAX,1786009500000,1786010400000,-1,HIGH,0.0024938389269938,31.232782380411045,2.8565343168147166,6.5228,6.7126,6.5356,1,backstop,32,-101.42398969767656,146.56282578033992,177.37781320905188,128.93236033605243,163.12013245845316,98.42398969767656,0,1,0,0.42120589774210476,0.44959902878953645,0.3641307943565895,2.804760560258802,8.38773001584771,0.1259018314419791,11.438016528925619
MERL,1786010400000,1786011300000,-1,MID,0.0023258649612551,7.952144363721584,4.769797947155296,0.016663,0.017161,0.016754,0,reclaim,6,62.41439116605533,-36.608053771828935,-34.80765768469004,-103.22270899597822,-112.22468943167476,-131.4289143611597,0,1,0,0.22454896907216496,0.39096304442632585,0.19278399844740418,4.646550696568018,2.9038362245628644,0.0,1.4814814814814814
TIA,1786010400000,1786011300000,-1,MID,0.0024465899849722,22.128116225402707,3.1184955528663787,0.32777,0.34082,0.32929,0,reclaim,14,47.340177563534944,51.56054550447036,65.8998688104462,38.74668212466038,-44.238337858864654,-54.916557342037656,0,1,0,0.5043587673746995,0.680643845170354,0.21812976982390447,3.0492646186840315,3.4805099749336086,0.0,6.338461538461538
SUI,1786010400000,1786011300000,-1,HIGH,0.0023993765630175,13.263592382058835,1.772569139389432,0.66962,0.69543,0.67483,1,reclaim,5,78.68812162121763,-47.04160568680724,-69.29303186882079,-83.18150592873516,-52.26845076312026,-111.85448463307542,0,1,0,0.5872513526232646,0.7169327704980039,0.6295307128008195,1.7421478413649396,11.840178990329173,0.23362175152192965,7.364238410596027
FIL,1786010400000,1786011300000,-1,MID,0.0034651940641959,30.33404192693855,1.806421872224892,0.68943,0.73005,0.70118,1,reclaim,23,255.90953396283936,57.00361167921311,13.924546364387403,13.924546364387403,-0.5801894318500791,-320.989803170735,1,1,1,0.48714208884937144,0.5134383983935726,0.14106834253486897,1.736613482846839,7.266831673789917,0.0,16.479166666666668
AVAX,1786010400000,1786011300000,-1,HIGH,0.0031111842264461,57.96696860113822,2.6054026597660105,6.4027,6.7126,6.49,1,reclaim,27,147.8738500944907,2.342761647430079,-18.585909069610945,-29.674980867446745,-24.208537023442304,-105.1119059146914,0,1,0,0.47090806189799994,0.5205973260791258,0.284062714474167,2.5152729959614843,7.346874688486255,0.09475603990478003,23.669421487603305
kLUNC,1786010400000,1786011300000,-1,LOW,0.0021010221768328,18.676560286242587,5.459911478376964,0.048884,0.05044,0.049125,0,backstop,32,-5.659356844775207,5.72784551182396,7.159806889779951,32.525979870714224,70.98437116438919,2.6593568447752074,0,0,0,0.35233885296719397,0.44000659153356864,0.24012899401637958,5.369785247631144,2.549928638526458,0.0,3.3793103448275863
ETC,1786010400000,1786011300000,-1,LOW,0.0025505978758288,17.288250840941856,3.795271620101856,6.3352,6.5669,6.397,0,reclaim,18,96.60222250284046,-15.942669528980227,-29.20191943427124,-57.61459780275178,-58.87738350801746,-205.36052531885284,0,0,0,0.42147942602724536,0.3553976904119993,0.33508810473392375,3.724360846325135,5.638782934712083,0.0,4.4950495049504955
AR,1786010400000,1786011300000,-1,LOW,0.002053525056179,6.11381802016962,2.868980539839924,1.7958,1.8552,1.7999,0,reclaim,6,24.285889297248605,-8.35282325425902,-0.0,-20.04677581022412,-77.4028288228089,-33.96814790065706,0,0,0,0.32479843182058726,0.3125474036623735,0.07425755826300488,2.9257698848050517,4.016905635573309,0.0,2.0714285714285716
CAKE,1786010400000,1786011300000,-1,MID,0.0015028436899885,37.77491749174918,2.682516104136146,1.3946,1.4293,1.3965,0,reclaim,1,21.37975046608237,-25.81385343467695,-30.8332138247524,-43.02308905779439,-29.399110856159417,-17.209235623117436,0,1,0,0.5545497332574688,0.5780407478383895,0.41011387456210857,2.6430608234005883,2.7036607620375706,0.0,13.48
ONDO,1786010400000,1786011300000,-1,HIGH,0.0034248493492057,25.95115742003528,6.055837317265381,0.36764,0.38927,0.36873,0,reclaim,1,83.49766075508542,-64.465237732564,-71.5373735175706,-22.032423022521414,-27.472527472526256,-68.81732129256818,0,1,0,0.3204976136491513,0.45732880635312323,-0.042368468826515994,5.968604551412895,4.399177372936039,0.05749130301422545,4.328042328042328
FET,1786012200000,1786013100000,-1,MID,0.0039247730276407,7.823953823953824,2.2493488975426628,0.13762,0.15298,0.13854,0,reclaim,25,212.08501671268849,29.792181368986608,42.14503705856687,29.06554279901059,63.21755558784929,-15.259409969482324,1,1,0,0.5209344581110577,0.5496797374117134,0.3548357195549153,2.1433704900441204,3.9538534932680784,0.0,3.1392405063291138
WIF,1786013100000,1786014000000,-1,MID,0.0026864710308819,7.856373429084381,5.127229908430021,0.13798,0.14228,0.13816,1,reclaim,1,18.74228149007064,-43.4845629801433,-75.37324249891384,-41.31033483113603,-149.29699956515483,-129.72894622409146,0,1,0,0.9223302125837192,0.8405490967005596,0.6266441872474863,5.047940060816953,7.583931836773452,0.0,1.4482758620689655
ZRO,1786013100000,1786014000000,1,HIGH,0.0040680869999484,11.485818529704176,1.8319025335906496,0.80355,0.80181,0.76775,1,backstop,32,-180.08916682222593,123.07883765789391,216.78800323564167,231.4728392757148,501.4000373343295,177.08916682222593,1,1,1,0.5119632283140089,0.5119454764694481,0.24795676044089893,1.908514477199294,6.579473578724711,0.0,7.037037037037037
ZEC,1786013100000,1786014000000,-1,HIGH,0.003367281142139,5.105270069388634,1.886054007262756,495.01,525.94,498.4,0,backstop,32,4.878628714571148,27.676208561443296,4.848386901274906,55.35241712288659,-0.404032241772526,-7.878628714571148,0,1,0,0.5882384017653085,0.6121571388639645,0.4425678992588703,1.8282732025221284,10.433954855061101,0.3261136613657388,3.311659192825112
ASTER,1786013100000,1786014000000,-1,HIGH,0.0010496161731012,8.134700416533162,3.556010816706133,0.60239,0.6094,0.60275,0,reclaim,28,17.41866564850121,30.37899035508555,19.25662776606416,33.699098590613666,32.869071531731635,14.44247082454766,0,1,0,0.9870815788305711,0.9320795569759598,0.8558047339850429,3.535433648961288,3.5195930298331404,0.0,2.1818181818181817
ZEN,1786014000000,1786014900000,-1,MID,0.0025062261013284,7.045238001496123,3.4841658860324345,4.037,4.1778,4.0539,1,reclaim,14,75.52365618033153,8.669804310130882,35.17463462967493,49.294030220460265,-81.49616051523336,1.486252167449814,0,1,0,0.7122856107321993,0.6433850148018353,0.5448874760621548,3.452675134457433,3.654994542104991,0.0,1.849056603773585
ASTER,1786014000000,1786014900000,-1,HIGH,0.0010905740196431,11.669754229961717,2.677078613838822,0.60061,0.6094,0.60239,0,reclaim,27,47.1157156890506,11.987812390735137,1.664973943157606,1.9979687317894967,-6.659895772632273,-13.65278633389459,0,1,0,0.8194941269769325,0.8335250415868372,0.8308454292186039,2.6546733355527614,3.7357860203555426,0.0,4.149253731343284
ZEC,1786014000000,1786014900000,-1,HIGH,0.0033953236086083,5.525383843636574,1.7241701680483386,492.61,525.94,494.53,0,reclaim,2,44.299080408436375,-47.299080408436375,-0.6090010353012061,56.43409593796369,-102.31217393069494,-79.57613527942914,0,1,0,0.37991464527809354,0.5225411613437468,0.3844928071506592,1.6595635478275794,8.843329083989662,0.17124860333609337,3.8856502242152464
SUPER,1786014000000,1786014900000,1,LOW,0.0037414501716536,5.503232193815154,2.717180391034363,0.085982,0.085869,0.081762,0,reclaim,3,44.45179223558484,6.745597915843141,-5.466260380080176,-167.12800353562463,-132.35328324533043,-186.89958363378352,1,0,0,0.6184000420764739,0.5884688924841888,0.3339812204378598,2.774249716672564,2.0513188719914686,0.0,1.7916666666666667
RESOLV,1786014900000,1786015800000,1,LOW,0.0107136401646166,6.327832964751933,1.477345951170446,0.020255,0.019531,0.016936,1,reclaim,3,502.0604788941001,-183.1646507035299,-456.1836583559604,-569.2421624290288,-57.26980992347473,407.3068378178242,1,0,0,0.5932034474612105,0.5282280941854175,0.19146527761463358,1.6890664113616878,12.012787743650252,0.0,4.205882352941177
ASTER,1786014900000,1786015800000,-1,HIGH,0.0010903268781861,9.5981405590556,3.936568544270862,0.60056,0.6094,0.60061,0,reclaim,2,8.156254162782394,-11.156254162782394,-7.326495271080258,15.319035566804848,-7.99254029572459,-12.654855468229368,0,1,0,0.7852023844849146,0.8509927686083751,0.8509927686083751,3.9016676224829645,3.9101281542065407,0.0,2.2318840579710146
XAI,1786015800000,1786016700000,1,LOW,0.0025689488759683,inf,,0.00638,0.00636,0.00615,1,reclaim,7,59.69592476489044,47.02194357366715,62.69592476489044,-62.69592476489044,344.82758620689606,156.73981191222475,0,0,0,0.5971987131343249,0.5971987131343249,0.3602271071304464,1.076534502758257,1.7507965926414282,0.0,4.0
SYRUP,1786015800000,1786016700000,-1,LOW,0.003606131376835,6.317592676515907,7.51659937508235,0.155,0.16478,0.15501,0,reclaim,3,6.677419354839435,61.93548387096701,-50.32258064516148,-72.25806451612966,-25.806451612903963,58.709677419354456,1,0,0,0.891703527813092,0.8640453926406803,-0.7261816020154936,7.568576763062781,3.0759673734308324,0.0,0.7941176470588235
ASTER,1786015800000,1786016700000,-1,HIGH,0.0010936805927675,9.092176421103233,3.211864550089246,0.59989,0.6094,0.60003,0,reclaim,1,19.337428528563706,-10.33522812515551,-23.33761189551345,-10.168530897331166,-19.170181199886382,-24.337795262465065,0,1,0,0.8433360563250513,0.831248694762774,0.7951580623953647,3.186118534738569,3.3729408156375364,0.0,2.4788732394366195
MELANIA,1786015800000,1786016700000,1,LOW,0.0025810796313311,7.155740363344161,3.0263476588275355,0.0766,0.07631,0.0744,1,reclaim,1,47.91383812010463,-83.55091383812032,-91.38381201044469,-93.99477806788492,-117.49347258485614,-116.18798955613602,0,0,0,0.2146039213938631,0.27747259575948896,-0.03879569172240838,3.0575490252855535,3.8730137068629613,0.0,2.121212121212121
BSV,1786016700000,1786017600000,1,LOW,0.0015917744500107,5.408728102000622,2.6907776336165403,13.157,13.123,12.71,1,backstop,32,-257.6173139773511,22.801550505433884,57.00387626358538,81.32553013604873,159.61085353804123,254.6173139773511,0,0,0,0.4129724645479466,0.4100783116065168,0.4100783116065168,2.687666087849725,6.783379628074462,0.0,2.032258064516129
FET,1786017600000,1786018500000,-1,MID,0.0039100373983009,8.854769779627635,3.243256854759675,0.13673,0.15175,0.13682,0,reclaim,1,8.701894244132323,-35.83705112265181,81.91325970891408,87.76420683097922,73.13683902581737,-47.5389453667821,1,1,0,0.8539916522481539,0.8237102673091228,-0.10945126927459126,2.9259435777692557,5.733340823675856,0.0,3.2195121951219514
KAS,1786017600000,1786018500000,-1,LOW,0.0020717294103571,8.003892748078794,2.434864611457197,0.025778,0.02638,0.025876,0,backstop,32,-99.98192256963311,44.99961207230897,169.5244006517185,194.73970051982272,107.4559702071532,96.98192256963311,0,0,0,0.31013716751444903,0.3424245136408387,0.1468140638461949,2.4628784989278008,2.6781338482626222,0.0,4.28
XAI,1786017600000,1786018500000,1,LOW,0.0026465748472908,inf,,0.00641,0.00639,0.00615,1,reclaim,5,106.2043681747266,15.600624024961716,-15.600624024960364,15.600624024961716,530.421216848674,140.40561622464867,0,0,0,1.0,0.6281706026764349,0.3403387322504456,0.38284948892208553,1.293406829346113,0.0,0.8333333333333334
VINE,1786017600000,1786018500000,-1,HIGH,0.0033762052709841,14.206586826347303,10.58476736775016,0.008007,0.008492,0.008033,0,reclaim,2,41.96065942300434,-44.96065942300434,-61.19645310353494,-142.37542150618148,-169.85138004246156,-52.45410266017281,0,1,0,0.9942913078636383,0.9949980733135279,0.22886797847083248,5.697523034543212,1.572646989886907,0.0,1.125
NIL,1786017600000,1786018500000,1,HIGH,0.0054037910977396,5.893328814564557,1.2559394748622923,0.036563,0.036191,0.032549,1,reclaim,1,181.886360528402,-272.9535322593876,-127.72474906325937,309.87610425840387,-175.04034132866605,-635.6152394497169,1,1,1,0.507499729849378,0.5075352836549569,0.1661823516143744,1.2851499692013375,2.797261855489037,0.0,5.375
ZRO,1786017600000,1786018500000,1,HIGH,0.0040729728311384,7.610365044644459,1.5099445821516813,0.82537,0.822,0.76775,1,reclaim,2,69.33119691774634,-72.33119691774634,15.38703854029094,164.2899548081455,-103.10527399832824,-114.00947453869207,1,1,1,0.2944332432990795,0.34949555893459483,0.1822103277810758,1.599944979711907,5.232985175354634,0.0,6.436548223350254
SYRUP,1786017600000,1786018500000,-1,LOW,0.003658208711702,6.786186893863863,4.27453803815275,0.15404,0.16478,0.15497,0,reclaim,1,69.05920540119449,-112.95767333160164,-42.19683199168943,-113.60685536224366,-75.95429758504133,21.423007011165733,1,0,0,0.9216027440572575,0.9110289254458216,0.26577869816915334,4.8052076881801025,3.6320335010269016,0.0,2.2941176470588234
BSV,1786018500000,1786019400000,1,LOW,0.0016020056735461,36.25231338679827,7.074287472859048,13.187,13.168,12.71,1,backstop,32,-316.94555243800824,34.12451656934855,37.15780693106944,59.14916205353847,84.9321301281566,313.94555243800824,0,0,0,0.9167647737539749,0.8382468693624091,0.8382468693624091,7.236175075733268,16.540032378868606,0.0,5.258064516129032
XAI,1786018500000,1786019400000,1,LOW,0.0026799261921875,inf,,0.00644,0.00641,0.00615,1,reclaim,2,59.11180124223618,-62.11180124223618,-155.27950310559046,-31.05590062111809,434.782608695652,155.2795031055891,0,0,0,1.0,0.8941645225720912,0.6995755206638186,1.3664342824334161,1.2042883982668287,0.0,0.6666666666666666
STRK,1786019400000,1786020300000,1,MID,0.0029390302654098,5.681600165255476,3.1599071785475066,0.02609,0.02601,0.0252,0,reclaim,1,73.65772326561856,-114.98658489842782,-26.83020314296556,-22.997316979684765,-30.663089306247684,-65.15906477577616,0,1,0,0.8762395750766794,0.6763972053473523,0.5757941619671351,3.196001860192639,3.9111853753234813,0.0,1.8666666666666667
EIGEN,1786020300000,1786021200000,-1,MID,0.0030748341879303,17.85850822864689,7.278557260766579,0.1798,0.1893,0.1801,0,reclaim,1,19.246941045606867,-27.80867630700781,-72.30255839822155,-11.123470522803434,-11.123470522803434,-11.123470522803434,0,1,0,0.685184854351272,0.8242927732940081,-0.14945815841697327,7.439792855738372,4.1863183046035655,0.0,2.3
KAS,1786020300000,1786021200000,-1,LOW,0.0023425883378726,38.410181549716434,9.01160842410621,0.025386,0.02638,0.025612,0,reclaim,15,90.35854407941429,96.50988733947794,41.36138028834691,24.028992357992028,-68.14779799889686,-35.846529583235174,0,0,0,0.901221665084942,0.7605616295847608,0.7058271875433367,8.537905781064799,22.233366967405285,0.0,3.92
kBONK,1786021200000,1786022100000,-1,HIGH,0.0028178348152656,26.430406696722617,4.467638875740118,0.002744,0.002847,0.002755,0,reclaim,3,48.02040816326576,-29.154518950438028,-40.08746355685189,-87.46355685131249,-145.772594752187,-200.43731778425632,0,1,0,0.23035257135333542,0.2356554944675016,-0.06862616977253835,4.373979588474577,4.255134924049442,0.09739932760958069,6.09375
TAO,1786021200000,1786022100000,-1,HIGH,0.0026374085727542,15.145338662200311,2.799534791396826,191.53,199.07,192.5,0,reclaim,6,56.52070171774585,-4.176891348614447,-17.229676813032555,-39.68046781183057,-61.60914739205382,-69.96293008928123,0,1,0,0.842084225305246,0.8855748276405666,-0.14028894744579762,2.7455177402766626,8.863359708498495,0.2915513517730742,5.478260869565218
OP,1786021200000,1786022100000,-1,MID,0.0033557873117491,58.36859150078365,6.026345123930575,0.08531,0.08923,0.08637,0,reclaim,1,123.59711639901508,-154.72980893213008,-153.55761340991745,-187.55128355409727,-337.5923103973752,-153.55761340991745,0,1,0,0.6141383629784452,0.6496563675159104,0.6273438366704178,5.868202708361744,14.544119871553397,0.19639242891102424,8.229885057471265
DOGE,1786021200000,1786022100000,-1,HIGH,0.0017656676454034,7.735751698286355,1.7149778907947242,0.068557,0.070533,0.068776,0,reclaim,3,29.38181367329375,-29.90212523885188,-36.75773443995337,-80.80867015767886,-104.58450632320483,-71.32750849657793,0,1,0,0.5913472377076646,0.5436664012749008,0.4985510936122046,1.6878297127566115,8.139418084510128,0.08742750614853598,4.546875
PURR,1786021200000,1786022100000,-1,MID,0.0049059556134764,7.318653493997694,3.1856931993757893,0.066192,0.070682,0.066671,0,reclaim,2,141.12617839013726,-144.12617839013726,-131.13367174280785,-251.2388204012566,-275.8641527677052,-232.50543872371264,1,1,0,0.7390096117928793,0.7072518841643478,0.6279799373467931,3.150087492118937,13.90540834531419,0.0,2.4076433121019107
kLUNC,1786021200000,1786022100000,-1,LOW,0.0022378284607469,6.345069975228134,2.6339912437308075,0.048311,0.05044,0.048599,0,reclaim,3,60.753596489412914,-45.9522675995115,-46.78023638508767,-87.76469127113924,-147.99942042185015,-143.44559210117762,0,0,0,0.5453898452389506,0.5345381047853126,-0.1845075527599965,2.5308010849499003,3.764430579148641,0.0,2.2580645161290325
FET,1786021200000,1786022100000,-1,MID,0.0039513430652942,16.237914792647945,6.9010281204508095,0.13561,0.15046,0.13601,1,reclaim,1,28.70857606371108,-47.19415972273443,5.899269965341548,-65.62937836442754,-291.2764545387494,-149.69397537054817,1,1,1,0.826393354013963,0.8052344580955774,-0.016616781268434258,6.549194235817713,6.888248364172204,0.0,2.1176470588235294
ZRO,1786022100000,1786023000000,1,HIGH,0.0041884937772433,6.332477616737647,2.0157604662840645,0.83102,0.82916,0.76775,1,reclaim,10,98.922938076099,122.7407282616542,125.98974753916848,31.647854443936623,-106.73629996871236,-141.63317369016326,1,1,1,0.401580795909157,0.4673020286204163,-0.3039464442997284,2.146678563475678,10.516927692175072,0.0,3.892682926829268
KAS,1786022100000,1786023000000,-1,LOW,0.0024711374460989,5.535953040926137,1.6170769460026346,0.025141,0.02638,0.02525,0,reclaim,1,51.09490473728201,-55.68593134720227,-36.99136868064092,-122.1112923113632,-140.40809832544414,-192.9119764528059,0,0,0,0.642553510356981,0.8192277047502524,0.47690090111113714,1.509372161422388,2.9829012072673593,0.0,3.24
TAO,1786022100000,1786023000000,-1,HIGH,0.002630297934084,11.987142520447104,2.899554242603888,191.16,199.07,191.22,0,reclaim,1,20.54048964218545,-41.32663737183469,-26.679221594475354,-102.0087884494673,-95.20820255283496,-89.45386064030173,0,1,0,0.8463556185245961,0.8506851180015206,0.20920578563593478,2.837997759478948,8.485309357457234,0.08306242262909704,4.186335403726708
BRETT,1786023000000,1786023900000,1,LOW,0.0048492223037502,32.47054117062808,6.298495177318902,0.004234,0.004188,0.004055,1,reclaim,20,145.79546528105735,-75.57864903164835,-63.769485120453744,56.68398677373575,-14.170996693433937,-200.75578649031647,1,0,0,0.5263645725036873,0.6157469618604364,-0.1903017304954783,6.3554399760166485,3.185279673958993,0.0,4.911764705882353
APEX,1786023000000,1786023900000,1,MID,0.0039842656377944,6.3042071197411005,2.554955210499916,0.22418,0.22328,0.21249,1,reclaim,9,38.930591488981904,-11.59782317780277,20.519225622268536,-27.210277455616,-76.7240610223927,-90.10616468908889,1,1,1,0.8073248777112868,0.7526316713380419,0.21484619570623587,2.6404366113762237,9.027109865407324,0.0,2.3666666666666667
NIL,1786023000000,1786023900000,1,HIGH,0.0070336568960347,5.045154190201621,1.1954579209112366,0.037763,0.03746,0.032549,1,reclaim,3,124.90297381034276,-17.742234462303742,-393.2420623361492,-609.3265895188406,-500.4898975187342,-896.1152450811636,1,1,1,0.32426464267545635,0.3130759002331891,0.158387661673213,1.2950449392282761,2.380304640608586,0.0,4.285714285714286
ACE,1786023000000,1786023900000,1,HIGH,0.0081928162164184,12.713514928850593,1.416227203986733,0.0825,0.0795,0.0687,1,backstop,32,-3457.545454545454,993.9393939393938,1466.6666666666667,4581.818181818182,3042.424242424242,3454.545454545454,1,1,1,0.281868161801245,0.30842093496823986,0.008589691581066228,1.5744509770781279,3.9090191054331505,0.0,9.124087591240876
