dt,symbol,brk,rv24,fund8,fade,cum
2026-02-13 09:00:00,LIT,1,0.015352144645867786,1.3325212499999995e-05,0.010935435254092655,2.355224690082629
2026-02-13 09:00:00,VVV,1,0.021034064883317487,9.654699999999994e-06,-0.0349089190519772,2.319215771030652
2026-02-13 10:00:00,VVV,1,0.021095739483689608,9.654699999999994e-06,0.0067658669861636695,2.324881638016816
2026-02-13 11:00:00,VVV,1,0.02081983440379016,9.771187499999995e-06,-0.0011910840271505045,2.322590553989665
2026-02-13 13:00:00,MEGA,1,0.015131755735278833,1.25e-05,-0.03388886960875774,2.2876016843809075
2026-02-13 15:00:00,BRETT,1,0.010886741106447877,1.25e-05,-0.021329345149979622,2.265172339230928
2026-02-13 15:00:00,PUMP,1,0.012725896022117609,1.25e-05,-0.04216762340893841,2.2219047158219896
2026-02-13 15:00:00,AAVE,1,0.012403031269390925,1.2318312500000001e-05,-0.016058801280669995,2.2047459145413195
2026-02-13 15:00:00,XMR,1,0.010196006429516192,1.25e-05,-0.016234029962227243,2.187411884579092
2026-02-13 15:00:00,JUP,1,0.011477320051370999,1.1834650000000005e-05,-0.00824678927473766,2.1780650953043543
2026-02-13 16:00:00,STBL,1,0.015183486376476018,1.25e-05,0.05809546648554031,2.2350605617898944
2026-02-13 16:00:00,LIT,1,0.01372132715853185,2.0588449999999994e-05,-0.018147288142956283,2.2158132736469383
2026-02-13 16:00:00,JUP,1,0.010604825707254566,1.1834650000000004e-05,0.0003915682357673132,2.2151048418827055
2026-02-13 16:00:00,AR,1,0.010079400860354387,1.124427499999999e-05,0.007676328992103052,2.2216811708748088
2026-02-14 00:00:00,HBAR,1,0.010405165513179004,1.25e-05,0.004543924287558361,2.225125095162367
2026-02-14 01:00:00,MORPHO,1,0.013747287546622012,1.25e-05,0.0144965089973872,2.238521604159754
2026-02-14 03:00:00,VIRTUAL,1,0.011812922491472734,1.25e-05,0.04136059627631555,2.2787822004360696
2026-02-14 08:00:00,VIRTUAL,1,0.015967047925135737,8.897700000000003e-06,-0.01805304328078605,2.2596291571552833
2026-02-14 09:00:00,VIRTUAL,1,0.016234967359692373,8.897700000000003e-06,0.00710297868547584,2.265632135840759
2026-02-14 12:00:00,VINE,1,0.013017245215402302,1.25e-05,-0.037754525117155796,2.2267776107236035
2026-02-14 13:00:00,VINE,1,0.013541026454904998,1.25e-05,-4.675191099295081e-05,2.2256308588126106
2026-02-14 15:00:00,kPEPE,1,0.012517737985437491,1.0274925000000002e-05,-0.07110527429591496,2.1534255845166954
2026-02-14 16:00:00,kBONK,1,0.010681839014722243,1.25e-05,-0.027900801162435804,2.1244247833542595
2026-02-14 16:00:00,SPX,1,0.014254889915379893,1.25e-05,-0.03462751499113013,2.0886972683631293
2026-02-14 16:00:00,kPEPE,1,0.015005136644518116,1.0902500000000003e-05,-0.0488768981995831,2.038720370163546
2026-02-14 16:00:00,PENGU,1,0.013364591158862531,6.909549999999998e-06,-0.049297971721286485,1.9883223984422596
2026-02-14 17:00:00,kPEPE,1,0.015315511913338842,1.25e-05,-0.05045998415350106,1.9367624142887585
2026-02-14 17:00:00,FARTCOIN,1,0.010101561198687792,1.25e-05,-0.05904451058998135,1.8766179036987771
2026-02-14 17:00:00,PUMP,1,0.009890737318703872,1.25e-05,-0.03310406813689396,1.842413835561883
2026-02-14 17:00:00,SPX,1,0.014342733313258572,1.25e-05,-0.019308611988404695,1.8220052235734785
2026-02-14 18:00:00,FARTCOIN,1,0.013283266661719988,1.25e-05,-0.021678292297448734,1.7992269312760298
2026-02-14 18:00:00,kPEPE,1,0.01567209822193462,1.25e-05,-0.03074537642172276,1.767381554854307
2026-02-14 19:00:00,kPEPE,1,0.01605524427972313,1.25e-05,-0.012383409374151014,1.753898145480156
2026-02-14 22:00:00,kPEPE,1,0.015986122380280122,1.25e-05,0.023859626286479623,1.7766577717666356
2026-02-14 23:00:00,AERO,1,0.011580761401625297,9.944875000000002e-06,0.024014775480929812,1.7995725472475654
2026-02-15 04:00:00,GRASS,1,0.010892977765988942,1.25e-05,-0.03722890218031743,1.761243645067248
2026-02-15 06:00:00,GRASS,1,0.01134695014148221,1.25e-05,0.053368682980381915,1.81351232804763
2026-02-15 12:00:00,APT,-1,0.01083787810849958,-6.2514625e-06,-0.001717660110983202,1.8106946679366467
2026-02-15 13:00:00,FET,-1,0.010477283456988432,-2.91448375e-05,0.004989883845573736,1.8145845517822203
2026-02-15 18:00:00,NIL,1,0.02775929483071846,1.25e-05,0.03510897071008578,1.848593522492306
2026-02-15 23:00:00,MEGA,1,0.011677980699102966,1.25e-05,-0.0008555540233832333,1.8466379684689227
2026-02-16 05:00:00,TAO,1,0.011219273299904022,1.1954075e-05,0.07004241582230332,1.915580384291226
2026-02-16 07:00:00,0G,-1,0.014174030291532407,-0.0004074968750000001,0.020529068304168896,1.935009452595395
2026-02-17 18:00:00,PUMP,1,0.01665461907943987,9.373975e-06,0.030170877633363354,1.9640803302287582
2026-02-17 18:00:00,MORPHO,1,0.010566672284600821,9.897750000000002e-06,-0.005628790259630451,1.9573515399691277
2026-02-17 19:00:00,MORPHO,1,0.01128006442242659,9.897750000000002e-06,0.004917987478364074,1.9611695274474918
2026-02-17 23:00:00,MORPHO,1,0.013436616081861473,1.25e-05,0.0020587754241809366,1.9621283028716727
2026-02-17 23:00:00,ZEC,1,0.01513715852117602,1.25e-05,0.012586036721034836,1.9736143395927075
2026-02-18 03:00:00,WLFI,1,0.01239012002723781,1.25e-05,-0.02278666348670496,1.9497276761060025
2026-02-18 07:00:00,SNX,1,0.011900008497937318,1.25e-05,0.008720892980793466,1.957348569086796
2026-02-18 12:00:00,ZORA,-1,0.01779334557620066,-9.080302500000003e-05,-0.004551836636864151,1.951696732449932
2026-02-18 12:00:00,WLFI,1,0.018220438806473657,1.25e-05,-0.04212747773438557,1.9084692547155464
2026-02-18 14:00:00,WLFI,1,0.018632638457987204,1.25e-05,0.03846014140456416,1.9458293961201105
2026-02-18 15:00:00,PENDLE,1,0.010149251136480722,1.25e-05,0.031250026178611834,1.9759794222987224
2026-02-18 16:00:00,ATOM,1,0.011228879572763417,2.516450000000002e-06,0.0267406611590506,2.001620083457773
2026-02-18 23:00:00,OP,-1,0.009793779077201739,-4.05238125e-05,-0.004250674362277816,1.9962694090954953
2026-02-19 00:00:00,OP,-1,0.009819081097647309,-4.663606249999999e-05,-0.023893189110933567,1.9712762199845617
